          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
         
node   3 sent_total    383  recv_total    379

node   4  (   1,    0) (   0,    0) (   2,    2) (   1,    0) (   3,    2) (   4,    3) (   4,    4) (   5,    5) (   4,    4) (   4,    4)
          (   2,    2) (   5,    5) (   3,    3) (   2,    2) (   3,    3) (   4,    4) (   3,    3) (   5,    5) (   3,    3) (   3,    3)
          (   5,    5) (   3,    3) (   6,    6) (   3,    3) (   5,    5) (   4,    4) (   5,    5) (   6,    6) (   3,    3) (   5,    5)
          (   3,    3) (   6,    6) (   3,    3) (   6,    6) (   4,    4) (   3,    3) (   2,    2) (   5,    5) (   4,    4) (   4,    4)
          (   2,    2) (   4,    4) (   5,    5) (   4,    4) (   7,    7) (   3,    3) (   5,    5) (   2,    2) (   3,    3) (   6,    6)
          (   4,    4) (   3,    3) (   5,    5) (   5,    5) (   6,    6) (   4,    4) (   3,    3) (   7,    7) (   4,    4) (   3,    3)
          (   5,    5) (   7,    7) (   3,    3) (   4,    4) (   5,    5) (   3,    3) (   3,    3) (   6,    6) (   3,    3) (   4,    4)
          (   4,    4) (   4,    4) (   6,    6) (   3,    3) (   6,    6) (   4,    4) (   6,    6) (   4,    4) (   3,    3) (   3,    3)
          (   5,    5) (   3,    3) (   7,    7) (   5,    5) (   3,    3) (   4,    4) (   3,    3) (   2,    2) (   4,    4) (   4,    4)
          (   4,    4) (   5,    5) (   2,    2) (   2,    2) (   3,    3) (   3,    3) (   4,    4) (   3,    3) (   5,    5) (   4,    4)
          (   3,    3) (   3,    3) (   6,    6) (   3,    3) (   5,    5) (   5,    5) (   2,    2) (   4,    4) (   3,    3) (   4,    4)
          (   4,    4) (   4,    4) (   3,    3) (   2,    1) (   4,    4) (   2,    2) (   3,    2) (   4,    4) (   5,    5) (   4,    4)
          (   2,    2) (   2,    1) (   4,    4) (   5,    5) (   5,    4) (   3,    3) (   3,    3) (   5,    5) (   3,    3) (   3,    3)
          (   3,    3) (   5,    5) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   5,    5) (   2,    2) (   5,    5) (   2,    2)
          (   4,    4) (   6,    6) (   3,    3) (   3,    3) (   4,    4) (   3,    3) (   4,    4) (   3,    3) (   3,    3) (   5,    5)
          (   4,    4) (   3,    3) (   5,    5) (   5,    5) (   3,    3) (   5,    5) (   4,    4) (   3,    3) (   4,    4) (   4,    4)
          (   5,    5) (   5,    5) (   4,    4) (   3,    3) (   5,    5) (   6,    6) (   4,    4) (   6,    6) (   3,    3) (   7,    7)
          (   6,    6) (   6,    6) (   6,    6) (   5,    5) (   5,    5) (   4,    4) (   2,    2) (   6,    6) (   2,    2) (   5,    5)
          (   5,    5) (   3,    3) (   2,    2) (   4,    4) (   5,    5) (   4,    4) (   3,    3) (   3,    3) (   4,    4) (   4,    4)
          (   4,    4) (   2,    2) (   3,    3) (   6,    6) (   6,    6) (   3,    3) (   5,    5) (   6,    6) (   4,    4) (   4,    4)
          (   5,    5) (   4,    4) (   6,    6) (   3,    3) (   4,    4) (   3,    3) (   5,    5) (   3,    3) (   3,    3) (   4,    4)
          (   4,    4) (   4,    4) (   4,    4) (   5,    5) (   5,    5) (   4,    4) (   4,    4) (   5,    5) (   3,    3) (   2,    2)
          (   4,    4) (   2,    2) (   3,    3) (   5,    5) (   5,    5) (   2,    2) (   3,    3) (   3,    3) (   5,    5) (   2,    2)
          (   4,    4) (   2,    2) (   3,    3) (   4,    4) (   4,    4) (   5,    5) (   5,    5) (   7,    7) (   5,    5) (   5,    5)
          (   7,    7) (   3,    3) (   4,    4) (   4,    4) (   4,    4) (   4,    4) (   4,    4) (   6,    6) (   4,    4) (   4,    4)
          (   6,    6) (   4,    4) (   3,    3) (   5,    5) (   6,    6) (   4,    4) (   4,    4) (   3,    3) (   6,    6) (   6,    6)
          (   4,    4) (   4,    4) (   3,    3) (   4,    4) (   4,    4) (   6,    6) (   3,    3) (   7,    7) (   7,    7) (   5,    5)
          (   3,    3) (   4,    4) (   5,    5) (   5,    5) (   3,    3) (   3,    3) (   4,    4) (   5,    5) (   3,    3) (   7,    7)
          (   6,    6) (   4,    4) (   4,    4) (   4,    4) (   4,    4) (   3,    3) (   3,    3) (   5,    5) (   4,    4) (   6,    6)
          (   4,    4) (   4,    4) (   7,    7) (   4,    4) (   5,    5) (   4,    4) (   6,    6) (   4,    4) (   4,    4) (   3,    3)
          (   4,    4) (   3,    3) (   6,    6) (   7,    7) (   3,    3) (   3,    3) (   4,    4) (   3,    3) (   6,    6) (   3,    3)
          (   2,    2) (   2,    2) (   5,    5) (   5,    5) (   5,    5) (   4,    4) (   2,    2) (   4,    4) (   2,    2) (   3,    3)
          (   4,    4) (   5,    5) (   6,    6) (   3,    3) (   7,    7) (   3,    3) (   3,    3) (   4,    4) (   5,    5) (   3,    3)
          (   3,    3) (   3,    3) (   4,    4) (   2,    2) (   3,    3) (   5,    5) (   4,    4) (   4,    4) (   5,    5) (   3,    3)
          (   4,    4) (   4,    4) (   4,    4) (   3,    3) (   6,    6) (   4,    4) (   4,    4) (   2,    2) (   2,    2) (   5,    5)
          (   4,    4) (   4,    4) (   3,    3) (   5,    5) (   5,    5) (   3,    3) (   4,    4) (   2,    2) (   6,    6) (   4,    4)
          (   4,    4) (   5,    5) (   3,    3) (   3,    3) (   4,    4) (   4,    4) (   3,    3) (   2,    2) (   5,    5) (   5,    5)
          (   3,    3) (   2,    2) (   5,    5) (   4,    4) (   5,    5) (   6,    6) (   3,    3) (   4,    4) (   3,    3) (   4,    4)
          (   3,    3) (   3,    3) (   4,    4) (   4,    4) (   5,    5) (   5,    5) (   5,    5) (   5,    5) (   4,    4) (   4,    4)
          (   3,    3) (   6,    6) (   5,    5) (   7,    7) (   4,    4) (   3,    3) (   5,    5) (   3,    3) (   5,    5) (   6,    6)
          (   2,    2) (   4,    4) (   4,    4) (   8,    8) (   2,    2) (   4,    4) (   3,    3) (   3,    3) (   3,    3) (   3,    3)
          (   4,    4) (   3,    3) (   5,    5) (   5,    5) (   3,    3) (   3,    3) (   2,    2) (   4,    4) (   2,    2) (   2,    2)
          (   5,    5) (   2,    2) (   5,    5) (   4,    4) (   5,    5) (   7,    7) (   4,    4) (   6,    6) (   3,    3) (   2,    2)
          (   6,    6) (   3,    3) (   2,    2) (   4,    4) (   4,    4) (   3,    3) (   3,    3) (   3,    3) (   4,    4) (   2,    2)
          (   3,    3) (   6,    6) (   4,    4) (   5,    5) (   4,    4) (   5,    5) (   2,    2) (   3,    3) (   5,    5) (   5,    5)
          (   2,    2) (   4,    4) (   3,    3) (   3,    3) (   2,    2) (   5,    5) (   3,    3) (   3,    3) (   5,    5) (   4,    4)
          (   4,    4) (   3,    3) (   4,    4) (   4,    4) (   5,    5) (   3,    3) (   5,    5) (   2,    2) (   4,    4) (   3,    3)
          (   6,    6) (   4,    4) (   3,    3) (   4,    4) (   4,    4) (   4,    4) (   5,    5) (   3,    3) (   4,    4) (   3,    3)
          (   5,    5) (   4,    4) (   3,    3) (   5,    5) (   5,    5) (   5,    5) (   3,    3) (   3,    3) (   3,    3) (   3,    3)
          (   5,    5) (   3,    3) (   5,    5) (   3,    3) (   4,    4) (   5,    5) (   6,    6) (   5,    5) (   4,    4) (   3,    3)
          (   2,    2) (   7,    7) (   6,    6) (   3,    3) (   3,    3) (   5,    5) (   4,    4) (   2,    2) (   6,    6) (   5,    5)
          (   3,    3) (   2,    2) (   3,    3) (   2,    2) (   3,    3) (   4,    4) (   4,    4) (   4,    4) (   3,    3) (   3,    3)
          (   2,    2) (   5,    5) (   4,    4) (   5,    5) (   3,    3) (   4,    4) (   5,    5) (   4,    4) (   4,    4) (   4,    4)
          (   4,    4) (   3,    3) (   5,    5) (   3,    3) (   5,    5) (   6,    6) (   3,    3) (   4,    4) (   3,    3) (   4,    4)
          (   3,    3) (   2,    2) (   3,    3) (   3,    3) (   6,    6) (   3,    3) (   3,    3) (   6,    6) (   4,    4) (   3,    3)
          (   2,    2) (   5,    5) (   2,    2) (   5,    5) (   5,    5) (   3,    3) (   6,    6) (   3,    3) (   4,    4) (   7,    7)
          (   5,    5) (   6,    6) (   3,    3) (   4,    4) (   4,    4) (   3,    3) (   4,    4) (   4,    4) (   4,    4) (   5,    5)
          (   2,    2) (   5,    5) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   6,    6) (   5,    5) (   3,    3) (   5,    5)
          (   3,    3) (   4,    4) (   3,    3) (   4,    4) (   3,    3) (   4,    4) (   4,    4) (   6,    6) (   3,    3) (   3,    3)
          (   4,    4) (   3,    3) (   4,    4) (   3,    3) (   3,    3) (   4,    4) (   5,    5) (   2,    2) (   3,    3) (   4,    4)
          (   2,    2) (   6,    6) (   4,    4) (   7,    7) (   5,    5) (   3,    3) (   3,    3) (   8,    8) (   4,    4) (   2,    2)
          (   5,    5) (   4,    4) (   4,    4) (   5,    5) (   3,    3) (   6,    6) (   4,    4) (   3,    3) (   2,    2) (   4,    4)
          (   3,    3) (   4,    4) (   3,    3) (   3,    3) (   5,    5) (   5,    5) (   5,    5) (   4,    4) (   4,    4) (   3,    3)
          (   2,    2) (   3,    3) (   4,    4) (   3,    3) (   3,    3) (   6,    6) (   3,    3) (   6,    6) (   5,    5) (   6,    6)
          (   2,    2) (   5,    5) (   4,    4) (   4,    4) (   3,    3) (   4,    4) (   3,    3) (   5,    5) (   6,    6) (   3,    3)
          (   4,    4) (   3,    3) (   5,    5) (   3,    3) (   5,    5) (   3,    3) (   4,    4) (   3,    3) (   3,    3) (   5,    5)
          (   3,    3) (   2,    2) (   3,    3) (   3,    3) (   2,    2) (   5,    5) (   3,    3) (   3,    3) (   4,    4) (   3,    3)
          (   6,    6) (   3,    3) (   4,    4) (   2,    2) (   6,    6) (   3,    3) (   4,    4) (   5,    5) (   3,    3) (   2,    2)
          (   4,    4) (   8,    8) (   4,    4) (   3,    3) (   5,    5) (   4,    4) (   4,    4) (   2,    2) (   5,    5) (   4,    4)
          (   6,    6) (   4,    4) (   3,    3) (   4,    4) (   4,    4) (   4,    4) (   3,    3) (   7,    7) (   3,    3) (   5,    5)
         
node   4 sent_total   2773  recv_total   2765

node   5  (   0,    0) (   1,    0) (   0,    0) (   2,    2) (   1,    0) (   4,    3) (   5,    4) (   4,    4) (   3,    3) (   3,    3)
          (   5,    5) (   4,    4) (   4,    4) (   3,    3) (   6,    6) (   2,    2) (   3,    3) (   5,    5) (   4,    4) (   4,    4)
          (   5,    5) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   7,    7) (   4,    4) (   3,    3) (   7,    7) (   4,    4)
          (   4,    4) (   4,    4) (   4,    4) (   3,    3) (   3,    3) (   4,    4) (   4,    4) (   4,    4) (   4,    4) (   2,    2)
          (   5,    5) (   4,    4) (   4,    4) (   5,    5) (   4,    4) (   6,    6) (   6,    6) (   4,    4) (   3,    3) (   2,    2)
          (   3,    3) (   5,    5) (   3,    3) (   3,    3) (   4,    4) (   5,    5) (   4,    4) (   3,    3) (   3,    3) (   3,    3)
          (   4,    4) (   3,    3) (   4,    4) (   3,    3) (   4,    4) (   4,    4) (   4,    4) (   3,    3) (   2,    2) (   4,    4)
          (   3,    3) (   4,    4) (   3,    3) (   4,    4) (   4,    4) (   3,    3) (   4,    4) (   2,    2) (   4,    4) (   2,    2)
          (   3,    3) (   2,    2) (   4,    4) (   2,    2) (   3,    3) (   3,    3) (   5,    5) (   6,    6) (   2,    2) (   2,    2)
          (   6,    6) (   2,    2) (   3,    3) (   3,    3) (   4,    4) (   5,    5) (   3,    3) (   5,    5) (   2,    2) (   3,    3)
          (   5,    5) (   5,    5) (   3,    3) (   2,    2) (   6,    6) (   5,    5) (   2,    1) (   3,    3) (   3,    3) (   3,    3)
          (   4,    4) (   5,    5) (   2,    2) (   4,    4) (   4,    4) (   3,    3) (   3,    3) (   6,    6) (   4,    4) (   3,    3)
          (   4,    4) (   4,    4) (   2,    2) (   4,    4) (   2,    2) (   4,    4) (   5,    5) (   2,    2) (   4,    4) (   5,    5)
          (   5,    5) (   3,    3) (   4,    4) (   2,    2) (   4,    4) (   4,    4) (   3,    3) (   5,    5) (   3,    3) (   6,    6)
          (   3,    3) (   3,    3) (   4,    4) (   4,    4) (   5,    5) (   4,    4) (   5,    5) (   5,    5) (   5,    5) (   5,    5)
          (   3,    3) (   3,    3) (   4,    4) (   3,    3) (   2,    2) (   4,    4) (   3,    3) (   5,    5) (   4,    4) (   3,    3)
          (   5,    5) (   4,    4) (   4,    4) (   6,    6) (   3,    3) (   5,    5) (   5,    5) (   4,    4) (   4,    4) (   4,    4)
          (   5,    5) (   4,    4) (   3,    3) (   3,    3) (   4,    4) (   4,    4) (   2,    2) (   6,    6) (   6,    6) (   2,    2)
          (   4,    4) (   4,    4) (   8,    8) (   4,    4) (   4,    4) (   3,    3) (   4,    4) (   4,    4) (   5,    5) (   3,    3)
          (   6,    6) (   5,    5) (   5,    5) (   2,    2) (   3,    3) (   3,    3) (   2,    2) (   5,    5) (   6,    6) (   2,    2)
          (   3,    3) (   4,    4) (   3,    3) (   4,    4) (   4,    4) (   4,    4) (   3,    3) (   4,    4) (   6,    6) (   3,    3)
          (   3,    3) (   5,    5) (   3,    3) (   4,    4) (   5,    5) (   3,    3) (   2,    2) (   2,    2) (   5,    5) (   6,    6)
          (   3,    3) (   6,    6) (   4,    4) (   3,    3) (   3,    3) (   3,    3) (   4,    4) (   4,    4) (   4,    4) (   5,    5)
          (   6,    6) (   3,    3) (   3,    3) (   2,    2) (   6,    6) (   4,    4) (   4,    4) (   4,    4) (   2,    2) (   3,    3)
          (   4,    4) (   6,    6) (   2,    2) (   4,    4) (   4,    4) (   4,    4) (   4,    4) (   5,    5) (   4,    4) (   4,    4)
          (   4,    4) (   4,    4) (   5,    5) (   3,    3) (   4,    4) (   2,    2) (   7,    7) (   5,    5) (   5,    5) (   5,    5)
          (   4,    4) (   3,    3) (   4,    4) (   4,    4) (   6,    6) (   2,    2) (   5,    5) (   5,    5) (   5,    5) (   3,    3)
          (   4,    4) (   5,    5) (   4,    4) (   5,    5) (   2,    2) (   5,    5) (   4,    4) (   5,    5) (   3,    3) (   4,    4)
          (   5,    5) (   3,    3) (   4,    4) (   5,    5) (   5,    5) (   3,    3) (   4,    4) (   3,    3) (   4,    4) (   3,    3)
          (   6,    6) (   3,    3) (   4,    4) (   4,    4) (   3,    3) (   5,    5) (   3,    3) (   3,    3) (   4,    4) (   3,    3)
          (   8,    8) (   4,    4) (   5,    5) (   3,    3) (   5,    5) (   2,    2) (   4,    4) (   2,    2) (   6,    6) (   8,    8)
          (   8,    8) (   5,    5) (   3,    3) (   3,    3) (   3,    3) (   5,    5) (   5,    5) (   2,    2) (   3,    3) (   7,    7)
          (   3,    3) (   6,    6) (   2,    2) (   4,    4) (   4,    4) (   4,    4) (   3,    3) (   4,    4) (   4,    4) (   2,    2)
          (   7,    7) (   4,    4) (   3,    3) (   2,    2) (   5,    5) (   5,    5) (   5,    5) (   4,    4) (   3,    3) (   5,    5)
          (   6,    6) (   4,    4) (   5,    5) (   5,    5) (   4,    4) (   5,    5) (   3,    3) (   5,    5) (   3,    3) (   4,    4)
          (   3,    3) (   4,    4) (   4,    4) (   2,    2) (   4,    4) (   3,    3) (   2,    2) (   4,    4) (   4,    4) (   4,    4)
          (   5,    5) (   3,    3) (   7,    7) (   3,    3) (   5,    5) (   5,    5) (   4,    4) (   5,    5) (   3,    3) (   3,    3)
          (   4,    4) (   2,    2) (   4,    4) (   3,    3) (   5,    5) (   4,    4) (   2,    2) (   2,    2) (   4,    4) (   3,    3)
          (   3,    3) (   5,    5) (   3,    3) (   4,    4) (   4,    4) (   5,    5) (   3,    3) (   3,    3) (   2,    2) (   7,    7)
          (   5,    5) (   5,    5) (   4,    4) (   5,    5) (   4,    4) (   3,    3) (   3,    3) (   5,    5) (   2,    2) (   4,    4)
          (   2,    2) (   7,    7) (   4,    4) (   3,    3) (   3,    3) (   4,    4) (   2,    2) (   4,    4) (   5,    5) (   4,    4)
          (   4,    4) (   7,    7) (   4,    4) (   6,    6) (   6,    6) (   4,    4) (   3,    3) (   4,    4) (   4,    4) (   5,    5)
          (   3,    3) (   6,    6) (   4,    4) (   3,    3) (   6,    6) (   3,    3) (   5,    5) (   3,    3) (   4,    4) (   4,    4)
          (   5,    5) (   4,    4) (   2,    2) (   4,    4) (   3,    3) (   4,    4) (   4,    4) (   3,    3) (   4,    4) (   6,    6)
          (   4,    4) (   3,    3) (   4,    4) (   3,    3) (   3,    3) (   3,    3) (   3,    3) (   2,    2) (   4,    4) (   4,    4)
          (   5,    5) (   4,    4) (   7,    7) (   2,    2) (   5,    5) (   5,    5) (   3,    3) (   3,    3) (   4,    4) (   3,    3)
          (   5,    5) (   4,    4) (   4,    4) (   4,    4) (   4,    4) (   4,    4) (   5,    5) (   6,    6) (   5,    5) (   4,    4)
          (   5,    5) (   3,    3) (   4,    4) (   5,    5) (   3,    3) (   3,    3) (   4,    4) (   3,    3) (   5,    5) (   3,    3)
          (   5,    5) (   5,    5) (   3,    3) (   2,    2) (   2,    2) (   2,    2) (   3,    3) (   2,    2) (   2,    2) (   6,    6)
          (   4,    4) (   4,    4) (   6,    6) (   4,    4) (   3,    3) (   3,    3) (   2,    2) (   5,    5) (   7,    7) (   4,    4)
          (   4,    4) (   2,    2) (   4,    4) (   4,    4) (   3,    3) (   5,    5) (   5,    5) (   2,    2) (   4,    4) (   4,    4)
          (   3,    3) (   5,    5) (   3,    3) (   5,    5) (   4,    4) (   5,    5) (   5,    5) (   4,    4) (   6,    6) (   4,    4)
          (   3,    3) (   5,    5) (   3,    3) (   4,    4) (   4,    4) (   7,    7) (   4,    4) (   4,    4) (   4,    4) (   3,    3)
          (   2,    2) (   2,    2) (   4,    4) (   4,    4) (   3,    3) (   4,    4) (   5,    5) (   2,    2) (   2,    2) (   4,    4)
          (   4,    4) (   4,    4) (   5,    5) (   4,    4) (   2,    2) (   5,    5) (   3,    3) (   3,    3) (   4,    4) (   4,    4)
          (   4,    4) (   2,    2) (   3,    3) (   4,    4) (   4,    4) (   3,    3) (   3,    3) (   4,    4) (   2,    2) (   4,    4)
          (   2,    2) (   3,    3) (   4,    4) (   5,    5) (   4,    4) (   3,    3) (   4,    4) (   3,    3) (   5,    5) (   3,    3)
          (   3,    3) (   4,    4) (   3,    3) (   5,    5) (   3,    3) (   4,    4) (   3,    3) (   3,    3) (   5,    5) (   2,    2)
          (   4,    4) (   3,    3) (   3,    3) (   4,    4) (   6,    6) (   4,    4) (   3,    3) (   4,    4) (   3,    3) (   6,    6)
          (   5,    5) (   5,    5) (   4,    4) (   3,    3) (   4,    4) (   3,    3) (   6,    6) (   4,    4) (   6,    6) (   4,    4)
          (   4,    4) (   2,    2) (   6,    6) (   4,    4) (   5,    5) (   5,    5) (   6,    6) (   3,    3) (   4,    4) (   4,    4)
          (   3,    3) (   6,    6) (   6,    6) (   3,    3) (   4,    4) (   4,    4) (   4,    4) (   3,    3) (   4,    4) (   3,    3)
          (   4,    4) (   4,    4) (   6,    6) (   3,    3) (   3,    3) (   4,    4) (   2,    2) (   5,    5) (   4,    4) (   4,    4)
          (   4,    4) (   4,    4) (   4,    4) (   2,    2) (   5,    5) (   4,    4) (   2,    2) (   4,    4) (   5,    5) (   3,    3)
          (   7,    7) (   2,    2) (   3,    3) (   4,    4) (   4,    4) (   4,    4) (   3,    3) (   3,    3) (   4,    4) (   2,    2)
          (   6,    6) (   5,    5) (   2,    2) (   5,    5) (   4,    4) (   2,    2) (   2,    2) (   5,    5) (   4,    4) (   4,    4)
          (   6,    6) (   4,    4) (   4,    4) (   4,    4) (   3,    3) (   5,    5) (   4,    4) (   5,    5) (   3,    3) (   5,    5)
          (   3,    3) (   3,    3) (   3,    3) (   5,    5) (   4,    4) (   6,    6) (   3,    3) (   5,    5) (   5,    5) (   3,    3)
          (   2,    2) (   3,    3) (   4,    4) (   4,    4) (   3,    3) (   3,    3) (   3,    3) (   4,    4) (   4,    4) (   4,    4)
          (   4,    4) (   3,    3) (   5,    5) (   6,    6) (   4,    4) (   3,    3) (   3,    3) (   3,    3) (   4,    4) (   4,    4)
         
node   5 sent_total   2713  recv_total   2708

node   6  (   0,    0) (   1,    0) (   0,    0) (   1,    1) (   1,    0) (   3,    2) (   2,    1) (   5,    5) (   5,    5) (   3,    3)
          (   2,    2) (   2,    2) (   3,    3) (   4,    4) (   4,    4) (   5,    5) (   5,    5) (   5,    5) (   4,    4) (   4,    4)
          (   5,    5) (   5,    5) (   4,    4) (   5,    5) (   6,    6) (   2,    2) (   3,    3) (   6,    6) (   4,    4) (   3,    3)
          (   6,    6) (   3,    3) (   6,    6) (   6,    6) (   4,    4) (   6,    6) (   2,    2) (   4,    4) (   4,    4) (   2,    2)
          (   4,    4) (   7,    7) (   3,    3) (   3,    3) (   2,    2) (   4,    4) (   2,    2) (   4,    4) (   6,    6) (   5,    5)
          (   5,    5) (   5,    5) (   2,    2) (   4,    4) (   4,    4) (   2,    2) (   3,    3) (   5,    5) (   3,    3) (   3,    3)
          (   3,    3) (   3,    3) (   6,    6) (   3,    3) (   6,    6) (   5,    5) (   5,    5) (   3,    3) (   5,    5) (   3,    3)
          (   6,    6) (   2,    2) (   4,    4) (   7,    7) (   2,    2) (   4,    4) (   5,    5) (   4,    4) (   3,    3) (   5,    5)
          (   4,    4) (   6,    6) (   3,    3) (   4,    4) (   4,    4) (   4,    4) (   4,    4) (   6,    6) (   4,    4) (   4,    4)
          (   3,    3) (   4,    4) (   5,    5) (   5,    5) (   4,    4) (   3,    3) (   2,    2) (   3,    3) (   8,    8) (   5,    5)
          (   3,    3) (   6,    6) (   3,    3) (   3,    3) (   2,    2) (   4,    4) (   3,    3) (   6,    5) (   2,    1) (   4,    3)
          (   6,    6) (   3,    2) (   3,    3) (   5,    5) (   3,    3) (   4,    3) (   2,    1) (   3,    3) (   5,    5) (   5,    5)
          (   3,    2) (   2,    1) (   8,    8) (   3,    3) (   4,    4) (   7,    7) (   3,    3) (   5,    5) (   3,    3) (   4,    4)
          (   4,    4) (   3,    3) (   3,    3) (   4,    4) (   6,    6) (   5,    5) (   5,    5) (   3,    3) (   5,    5) (   2,    2)
          (   6,    6) (   3,    3) (   4,    4) (   3,    3) (   5,    5) (   4,    4) (   5,    5) (   4,    4) (   3,    3) (   3,    3)
          (   3,    3) (   4,    4) (   6,    6) (   2,    2) (   5,    5) (   3,    3) (   6,    6) (   4,    4) (   3,    3) (   2,    2)
          (   3,    3) (   4,    4) (   2,    2) (   4,    4) (   2,    2) (   3,    3) (   2,    2) (   4,    4) (   2,    2) (   2,    2)
          (   4,    4) (   4,    4) (   5,    5) (   4,    4) (   2,    2) (   4,    4) (   3,    3) (   2,    2) (   4,    4) (   5,    5)
          (   2,    2) (   3,    3) (   5,    5) (   3,    3) (   5,    5) (   4,    4) (   3,    3) (   4,    4) (   5,    5) (   3,    3)
          (   3,    3) (   3,    3) (   6,    6) (   3,    3) (   5,    5) (   4,    4) (   5,    5) (   4,    4) (   3,    3) (   5,    5)
          (   4,    4) (   3,    3) (   4,    4) (   3,    3) (   3,    3) (   6,    6) (   6,    6) (   8,    8) (   3,    3) (   4,    4)
          (   4,    4) (   2,    2) (   5,    5) (   4,    4) (   5,    5) (   5,    5) (   5,    5) (   4,    4) (   3,    3) (   6,    6)
          (   5,    5) (   5,    5) (   3,    3) (   6,    6) (   5,    5) (   3,    3) (   3,    3) (   5,    5) (   3,    3) (   4,    4)
          (   3,    3) (   4,    4) (   6,    6) (   5,    5) (   5,    5) (   4,    4) (   5,    5) (   7,    7) (   4,    4) (   5,    5)
          (   3,    3) (   5,    5) (   4,    4) (   3,    3) (   4,    4) (   3,    3) (   5,    5) (   6,    6) (   4,    4) (   4,    4)
          (   2,    2) (   4,    4) (   5,    5) (   5,    5) (   2,    2) (   5,    5) (   4,    4) (   6,    6) (   4,    4) (   3,    3)
          (   5,    5) (   5,    5) (   4,    4) (   2,    2) (   4,    4) (   3,    3) (   4,    4) (   4,    4) (   2,    2) (   4,    4)
          (   3,    3) (   6,    6) (   3,    3) (   6,    6) (   4,    4) (   3,    3) (   5,    5) (   4,    4) (   5,    5) (   3,    3)
          (   3,    3) (   5,    5) (   4,    4) (   3,    3) (   4,    4) (   6,    6) (   5,    5) (   4,    4) (   4,    4) (   4,    4)
          (   2,    2) (   4,    4) (   4,    4) (   3,    3) (   3,    3) (   4,    4) (   3,    3) (   5,    5) (   5,    5) (   4,    4)
          (   3,    3) (   7,    7) (   4,    4) (   5,    5) (   2,    2) (   5,    5) (   3,    3) (   3,    3) (   4,    4) (   7,    7)
          (   3,    3) (   4,    4) (   4,    4) (   4,    4) (   3,    3) (   3,    3) (   5,    5) (   4,    4) (   4,    4) (   5,    5)
          (   4,    4) (   2,    2) (   4,    4) (   4,    4) (   3,    3) (   5,    5) (   6,    6) (   4,    4) (   2,    2) (   4,    4)
          (   3,    3) (   3,    3) (   3,    3) (   4,    4) (   3,    3) (   3,    3) (   7,    7) (   4,    4) (   4,    4) (   5,    5)
          (   3,    3) (   6,    6) (   2,    2) (   5,    5) (   3,    3) (   3,    3) (   3,    3) (   5,    5) (   3,    3) (   4,    4)
          (   3,    3) (   4,    4) (   4,    4) (   4,    4) (   3,    3) (   3,    3) (   3,    3) (   5,    5) (   2,    2) (   3,    3)
